player_id,first_name,second_name,web_name,team_id,total_points,position_id,now_cost,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
719,Yasin,Ayari,Ayari,5,1,3,45,1.0,10,0,0,0,0,0,0,0,0,0,0,0,5,3.4,14.0,1.0,1.8
736,Odeluga,Offiah,Offiah,5,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
756,Tom,McGill,McGill,5,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
48,Carney,Chukwuemeka,Chukwuemeka,6,14,3,42,1.3,222,0,0,1,3,0,0,0,0,0,0,0,47,46.8,52.2,66.0,16.5
112,Marc,Cucurella Saseta,Cucurella,6,65,2,49,2.7,1669,0,2,6,20,0,0,0,4,0,0,1,363,354.4,232.5,72.0,65.9
127,César,Azpilicueta,Azpilicueta,6,40,2,47,2.1,1101,0,0,3,11,0,0,0,3,0,0,4,202,216.8,170.8,84.0,47.4
128,Thiago,Emiliano da Silva,Thiago Silva,6,72,2,54,3.4,1811,0,2,6,22,0,0,0,1,0,0,8,427,540.8,66.4,108.0,71.5
129,Marcos,Alonso,Alonso,6,0,2,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
131,Ross,Barkley,Barkley,6,0,3,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
132,Mateo,Kovacic,Kovacic,6,45,3,49,2.0,1454,1,1,4,19,0,0,0,7,0,0,2,246,248.2,310.3,110.0,67.1
133,Kepa,Arrizabalaga,Arrizabalaga,6,105,1,47,4.6,2025,0,0,9,21,0,0,0,1,0,73,15,477,579.0,0.1,0.0,57.9
134,N'Golo,Kanté,Kanté,6,9,3,48,2.2,275,0,0,2,1,0,0,0,0,0,0,0,59,58.4,96.7,38.0,19.3
135,Hakim,Ziyech,Ziyech,6,23,3,55,1.6,599,0,1,2,7,0,0,0,1,0,0,0,90,109.2,192.6,93.0,38.7
136,Ruben,Loftus-Cheek,Loftus-Cheek,6,37,3,50,1.9,1311,0,0,5,20,1,0,0,1,0,0,1,182,171.0,204.9,169.0,54.7
137,Timo,Werner,Werner,6,0,4,79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
138,Robert Kenedy,Nunes do Nascimento,Kenedy,6,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
139,Ben,Chilwell,Chilwell,6,66,2,59,3.3,1148,2,3,4,13,0,0,0,3,0,0,4,268,238.0,338.9,147.0,72.2
140,Christian,Pulisic,Pulisic,6,36,3,56,1.7,772,1,1,3,9,0,0,0,1,0,0,0,96,116.0,162.0,204.0,47.9
141,Trevoh,Chalobah,Chalobah,6,40,2,44,2.2,1102,0,0,5,13,1,0,0,4,0,0,0,225,177.8,30.6,63.0,27.3
142,Mason,Mount,Mount,6,82,3,72,3.4,1644,3,4,8,21,0,0,0,4,0,0,8,277,331.4,463.1,376.0,117.2
143,Malang,Sarr,Sarr,6,0,2,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
144,Callum,Hudson-Odoi,Hudson-Odoi,6,0,3,53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
145,Kai,Havertz,Havertz,6,94,4,75,3.2,2215,7,1,9,26,0,0,0,4,0,0,13,285,455.0,488.1,902.0,184.2
146,Reece,James,James,6,44,2,58,2.8,1242,1,2,2,17,0,0,0,4,0,0,5,286,292.2,358.2,153.0,80.4
147,Edouard,Mendy,Mendy,6,23,1,48,2.6,765,0,0,1,12,0,0,0,1,0,25,0,127,200.4,0.0,0.0,20.2
148,Conor,Gallagher,Gallagher,6,48,3,56,1.7,1146,2,1,4,13,0,0,0,7,1,0,4,213,310.4,300.9,246.0,85.6
150,Armando,Broja,Broja,6,21,4,52,1.8,285,1,1,1,5,0,0,0,0,0,0,0,56,64.6,18.2,113.0,19.7
151,Ethan,Ampadu,Ampadu,6,0,2,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
272,Wesley,Fofana,W.Fofana,6,33,2,43,2.8,962,1,0,2,14,0,0,0,3,0,0,4,178,232.0,31.5,84.0,35.0
304,Raheem,Sterling,Sterling,6,71,3,97,3.2,1463,4,2,5,18,0,0,0,4,0,0,6,167,271.0,392.6,492.0,115.2
520,Kalidou,Koulibaly,Koulibaly,6,73,2,55,3.3,1789,2,1,6,22,0,0,0,5,1,0,8,400,486.8,104.1,141.0,73.4
606,Harvey,Vale,Vale,6,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
616,Denis,Zakaria,Zakaria,6,13,3,49,1.9,409,0,0,2,5,0,0,0,0,0,0,0,47,44.8,22.7,24.0,9.3
617,Pierre-Emerick,Aubameyang,Aubameyang,6,23,4,84,1.8,456,1,0,1,4,0,0,0,1,0,0,3,61,52.8,53.2,130.0,23.2
635,Marcus,Bettinelli,Bettinelli,6,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
653,Omari,Hutchinson,Hutchinson,6,1,3,42,1.0,22,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.8,4.0,0.7
661,Lewis,Hall,Hall,6,8,3,43,1.6,303,0,0,1,3,0,0,0,1,0,0,0,29,49.4,59.2,56.0,16.5
673,Bashir,Humphreys,Humphreys,6,0,2,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
684,David Datro,Fofana,D.D.Fofana,6,2,4,50,1.0,60,0,0,0,1,0,0,0,0,0,0,0,5,10.8,24.1,26.0,6.1
689,Benoît,Badiashile,Badiashile,6,32,2,50,3.6,724,0,0,4,6,0,0,0,1,0,0,2,169,155.8,43.8,58.0,25.9
690,João,Félix Sequeira,João Félix,6,29,4,75,2.6,790,2,0,2,12,0,0,0,0,1,0,5,81,135.0,120.5,231.0,48.1
699,Mykhailo,Mudryk,Mudryk,6,19,3,65,1.9,440,0,2,0,6,0,0,0,0,0,0,0,41,68.4,55.5,95.0,21.5
702,Andrey,Nascimento dos Santos,Andrey Santos,6,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
708,Noni,Madueke,Madueke,6,7,3,55,1.4,214,0,0,0,2,0,0,0,0,0,0,0,34,45.4,80.6,56.0,18.2
724,Enzo,Fernández,Enzo,6,30,3,50,2.7,949,0,2,3,11,0,0,0,1,0,0,1,168,215.2,176.5,41.0,43.4
18,Albert,Sambi Lokonga,Sambi,7,22,3,43,1.6,664,0,0,2,7,0,0,0,1,0,0,0,129,96.4,54.3,0.0,15.1
152,Vicente,Guaita,Guaita,7,99,1,44,3.7,2430,0,0,6,34,0,0,0,1,0,85,10,484,668.4,0.0,0.0,66.8
153,James,Tomkins,Tomkins,7,8,2,39,1.3,335,1,0,0,10,0,0,0,1,1,0,1,50,90.0,1.1,54.0,14.6
154,James,McArthur,McArthur,7,2,3,48,1.0,19,0,0,0,0,0,0,0,0,0,0,0,6,5.0,1.1,0.0,0.7
155,Christian,Benteke,Benteke,7,0,4,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
156,Joel,Ward,Ward,7,52,2,44,2.5,1668,0,0,6,27,0,0,0,5,0,0,3,275,290.6,69.2,44.0,40.6
157,Nathaniel,Clyne,Clyne,7,44,2,45,2.0,1638,0,0,3,23,0,0,0,3,0,0,0,246,203.6,124.9,8.0,33.6
158,Luka,Milivojevic,Milivojevic,7,20,3,42,1.3,423,0,0,2,6,0,0,0,1,0,0,0,72,64.4,37.5,14.0,11.3
159,Jordan,Ayew,J.Ayew,7,82,3,52,2.6,2085,3,2,6,32,0,0,0,3,0,0,4,262,394.6,359.0,340.0,109.5
160,Wilfried,Zaha,Zaha,7,86,3,72,3.6,2066,6,2,5,30,0,0,2,4,0,0,6,180,420.8,335.8,757.0,151.1
161,Jeffrey,Schlupp,Schlupp,7,77,3,47,2.6,2270,2,2,8,33,0,0,0,5,0,0,1,292,347.4,234.1,271.0,85.5
163,Will,Hughes,Hughes,7,22,3,48,1.0,444,0,1,0,7,0,0,0,4,0,0,0,77,93.6,58.7,40.0,18.8
164,Jairo,Riedewald,Riedewald,7,4,3,42,1.0,46,0,0,0,0,0,0,0,0,0,0,0,14,9.8,2.0,0.0,1.2
165,Joachim,Andersen,Andersen,7,64,2,45,2.6,2197,1,0,6,29,1,0,0,7,0,0,1,386,546.6,108.6,241.0,89.9
166,Odsonne,Edouard,Edouard,7,66,4,50,2.4,1497,4,2,4,21,0,0,0,3,0,0,3,184,309.0,205.8,498.0,100.9
167,Marc,Guéhi,Guéhi,7,76,2,44,2.5,2700,1,0,7,37,1,0,0,8,0,0,2,488,582.0,84.1,149.0,81.8
168,Jean-Philippe,Mateta,Mateta,7,37,4,51,1.5,695,2,0,3,9,0,0,0,3,0,0,3,91,114.6,65.5,232.0,40.1
169,Eberechi,Eze,Eze,7,120,3,55,3.9,2001,7,4,7,26,0,0,0,3,0,0,16,440,512.4,625.9,447.0,158.4
170,Tyrick,Mitchell,Mitchell,7,73,2,44,2.5,2259,0,2,6,31,0,0,0,4,1,0,5,364,381.6,184.0,110.0,67.9
171,Michael,Olise,Olise,7,106,3,55,3.5,2114,2,8,6,29,0,0,0,2,0,0,14,403,501.4,795.5,341.0,164.1
172,Jesurun,Rak-Sakyi,Rak-Sakyi,7,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
173,Malcolm,Ebiowei,Ebiowei,7,3,3,42,1.0,31,0,0,0,1,0,0,0,0,0,0,0,9,3.4,0.9,4.0,0.9
174,Nathan,Ferguson,Ferguson,7,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
175,Sam,Johnstone,Johnstone,7,13,1,44,6.5,180,0,0,1,1,0,0,0,0,0,11,2,52,72.0,0.0,0.0,7.2
495,Remi,Matthews,Matthews,7,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
496,Luke,Plange,Plange,7,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
514,Cheick,Doucouré,C.Doucouré,7,60,3,50,2.1,2276,0,3,5,34,0,0,0,8,1,0,3,331,409.4,303.1,130.0,84.4
530,Chris,Richards,Richards,7,12,2,44,1.5,353,0,0,1,9,0,0,0,0,0,0,0,69,78.8,13.6,22.0,11.3
590,Joseph,Whitworth,Whitworth,7,3,1,40,1.5,180,0,0,0,5,0,0,0,0,0,5,0,28,41.8,0.0,0.0,4.2
601,Kaden,Rodney,Rodney,7,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
604,Killian,Phillips,Phillips,7,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
634,John-Kymani,Gordon,Gordon,7,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
642,Kofi,Balmer,Balmer,7,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
644,Owen,Goodman,Goodman,7,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
654,Jack,Wells-Morrison,Wells-Morrison,7,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
676,David,Ozoh,Ozoh,7,1,3,45,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.8,0.0,0.1
725,Naouirou,Ahamada,Ahamada,7,6,3,45,0.9,86,0,0,0,2,0,0,0,1,0,0,0,18,7.4,13.2,14.0,3.0
110,Neal,Maupay,Maupay,8,37,4,57,1.7,1030,1,0,3,16,0,0,0,3,0,0,3,78,86.0,106.0,417.0,60.9
176,Asmir,Begović,Begović,8,9,1,39,9.0,90,0,0,1,0,0,0,0,0,0,4,2,30,36.0,0.0,0.0,3.6
177,Salomón,Rondón,Rondón,8,7,4,49,1.0,103,0,0,0,2,0,0,0,0,0,0,0,12,7.4,26.1,41.0,7.3
178,Seamus,Coleman,Coleman,8,63,2,42,2.9,1609,1,0,5,23,0,0,0,1,0,0,5,306,291.8,92.9,91.0,47.8
179,Andros,Townsend,Townsend,8,0,3,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
180,Michael,Keane,Keane,8,25,2,42,3.1,652,1,1,1,15,0,0,0,0,0,0,3,115,157.6,14.5,96.0,26.8
181,Dele,Alli,Dele,8,2,3,53,1.0,38,0,0,0,1,0,0,0,0,0,0,0,5,0.6,2.2,6.0,0.9
182,Jordan,Pickford,Pickford,8,95,1,44,3.2,2700,0,1,6,46,0,0,0,5,0,106,7,535,834.2,23.0,0.0,85.6
183,Allan,Marques Loureiro,Allan,8,0,3,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
184,André,Tavares Gomes,André Gomes,8,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
185,Abdoulaye,Doucouré,A.Doucouré,8,44,3,53,2.3,987,2,2,3,16,0,0,0,5,1,0,5,145,190.2,174.0,155.0,51.5
186,Alex,Iwobi,Iwobi,8,99,3,50,3.2,2749,1,7,7,45,0,0,0,2,0,0,6,446,548.2,760.4,272.0,158.3
187,Jean-Philippe,Gbamin,Gbamin,8,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
188,Yerry,Mina,Mina,8,13,2,43,4.3,234,1,0,0,4,0,0,0,1,0,0,3,41,82.8,4.3,38.0,12.6
189,Demarai,Gray,Gray,8,83,3,52,2.9,2276,4,1,5,39,0,0,0,3,0,0,4,271,384.0,570.6,652.0,160.6
190,Tom,Davies,Davies,8,19,3,49,1.0,524,0,0,1,9,0,0,0,3,0,0,0,55,50.4,46.2,98.0,19.3
191,Dominic,Calvert-Lewin,Calvert-Lewin,8,25,4,79,2.3,729,1,0,3,12,0,0,0,1,0,0,2,43,55.2,62.5,219.0,32.9
192,Mason,Holgate,Holgate,8,12,2,42,2.4,364,0,0,1,6,0,0,0,1,0,0,2,63,79.4,36.4,48.0,16.3
193,Ben,Godfrey,Godfrey,8,17,2,43,1.5,702,0,1,1,14,0,0,0,2,0,0,0,92,131.4,41.2,46.0,21.9
194,Vitalii,Mykolenko,Mykolenko,8,64,2,41,2.1,2293,0,1,6,39,0,0,0,4,0,0,2,377,445.0,292.2,114.0,85.4
196,Jarrad,Branthwaite,Branthwaite,8,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
197,Nathan,Patterson,Patterson,8,26,2,39,1.7,1021,0,0,2,18,0,0,0,3,0,0,0,139,184.0,88.6,104.0,37.9
198,Niels,Nkounkou,Nkounkou,8,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
199,James,Tarkowski,Tarkowski,8,86,2,42,2.8,2790,1,1,7,46,0,0,0,6,0,0,11,520,872.4,171.7,360.0,140.6
475,Conor,Coady,Coady,8,70,2,48,3.2,1970,1,1,6,28,0,0,0,2,0,0,5,370,389.4,59.4,88.0,53.7
531,Rúben,Nascimento Vinagre,Vinagre,8,2,2,43,1.0,24,0,0,0,0,0,0,0,0,0,0,0,9,7.6,1.4,0.0,0.9
534,Dwight,McNeil,McNeil,8,85,3,51,2.9,1860,4,3,3,35,0,0,0,5,0,0,10,350,459.0,560.0,287.0,131.0
560,Stanley,Mills,Mills,8,0,3,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
561,Lewis,Warrington,Warrington,8,0,3,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
570,James,Garner,Garner,8,12,3,45,1.3,263,0,1,0,6,0,0,0,1,0,0,0,48,46.8,35.0,45.0,12.9
577,Amadou,Onana,Onana,8,67,3,48,2.4,2206,1,2,8,34,0,0,0,7,0,0,2,262,293.0,251.3,271.0,81.2
605,Reece,Welch,Welch,8,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
611,Idrissa,Gueye,Gueye,8,53,3,48,2.0,2004,0,1,6,34,0,0,0,5,0,0,1,285,339.2,151.4,45.0,53.3
627,Eldin,Jakupovic,Jakupović,8,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
637,Kyle,John,John,8,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
662,Thomas,Cannon,Cannon,8,2,4,45,1.0,23,0,0,0,1,0,0,0,0,0,0,0,7,5.0,11.6,21.0,3.8
678,Isaac,Price,Price,8,0,3,45,0.0,32,0,0,0,0,0,0,0,1,0,0,0,3,9.6,15.6,0.0,2.5
686,Ellis,Simms,Simms,8,15,4,45,1.7,207,1,0,0,4,0,0,0,0,0,0,0,53,40.8,39.2,54.0,13.0
757,Ishé,Samuels-Smith,Samuels-Smith,8,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,Cédric,Alves Soares,Cédric,9,7,2,42,1.2,111,0,0,0,2,0,0,0,0,0,0,0,35,28.0,34.8,6.0,7.0
2,Bernd,Leno,Leno,9,111,1,46,4.0,2520,0,0,7,39,0,0,0,3,0,115,14,600,923.4,10.0,0.0,93.4
105,Shane,Duffy,Duffy,9,4,2,43,1.0,4,0,0,0,2,0,0,0,0,0,0,0,12,0.2,0.0,0.0,0.0
200,Tom,Cairney,Cairney,9,27,3,47,1.1,532,0,1,0,7,0,0,0,2,0,0,0,118,87.4,175.5,146.0,41.0
201,Tim,Ream,Ream,9,93,2,46,3.1,2697,1,0,8,41,0,0,0,2,0,0,12,533,564.4,63.4,76.0,70.7
202,Anthony,Knockaert,Knockaert,9,0,3,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
203,Nathaniel,Chalobah,Chalobah,9,1,3,44,0.2,11,0,0,0,4,0,0,0,0,1,0,0,2,4.6,0.6,17.0,2.3
204,Neeskens,Kebano,Kebano,9,35,3,54,2.9,711,0,4,3,9,0,0,0,0,0,0,0,100,105.0,152.3,106.0,36.6
205,Bobby,De Cordova-Reid,De Cordova-Reid,9,81,3,54,2.8,2186,4,1,8,34,0,0,0,7,0,0,3,276,353.2,305.5,481.0,113.9
206,Joe,Bryan,Bryan,9,0,2,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
207,Paulo,Gazzaniga Farias,Gazzaniga,9,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
208,Terence,Kongolo,Kongolo,9,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
209,Tosin,Adarabioyo,Tosin,9,34,2,44,2.0,1364,1,0,2,27,0,0,0,3,0,0,1,234,338.0,57.4,100.0,49.6
210,Aleksandar,Mitrović,Mitrović,9,90,4,66,4.3,1816,11,2,7,26,0,0,3,6,0,0,11,267,486.6,211.8,1078.0,176.5
211,Harrison,Reed,Reed,9,86,3,43,3.0,2331,3,2,8,37,1,0,0,5,0,0,9,328,383.6,420.7,220.0,102.5
212,Harry,Wilson,Wilson,9,33,3,57,1.6,537,1,1,1,6,0,0,0,1,0,0,0,103,84.6,62.8,108.0,25.4
213,Marek,Rodák,Rodák,9,7,1,43,3.5,180,0,0,1,2,0,0,0,0,0,2,0,33,19.0,0.0,0.0,1.9
214,Ivan,Neves Abreu Cavaleiro,Cavaleiro,9,0,3,48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
215,Kenny,Tete,Tete,9,67,2,44,2.8,1962,0,4,6,25,0,0,0,7,0,0,0,367,496.0,325.3,83.0,90.6
216,Josh,Onomah,Onomah,9,2,3,43,1.0,14,0,0,0,2,0,0,0,0,0,0,0,4,2.0,0.6,0.0,0.3
217,Antonee,Robinson,Robinson,9,75,2,44,2.8,2368,0,1,8,32,0,0,0,7,0,0,5,429,447.6,365.5,55.0,87.0
218,Rodrigo,Muniz Carvalho,Muniz,9,0,4,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
219,Jay,Stansfield,Stansfield,9,7,4,45,2.3,85,0,1,0,2,0,0,0,0,0,0,0,22,8.4,12.8,46.0,6.7
220,João,Palhinha Gonçalves,Palhinha,9,72,3,49,2.7,2402,3,0,8,31,0,0,0,10,0,0,5,311,466.6,106.7,291.0,86.7
231,Daniel,James,James,9,40,3,59,2.0,678,2,1,1,17,0,0,0,0,0,0,2,133,136.2,105.1,210.0,44.9
346,Andreas,Hoelgebaum Pereira,Andreas,9,110,3,43,3.7,2487,3,10,8,36,0,0,0,8,0,0,6,330,397.0,938.9,438.0,177.2
470,Issa,Diop,Diop,9,63,2,43,3.3,1504,1,0,6,19,0,0,0,2,0,0,6,316,345.0,24.2,78.0,44.7
521,Tyrese,Francois,Francois,9,1,3,44,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1
532,Kevin,Mbabu,Mbabu,9,7,2,43,1.2,141,0,1,0,7,0,0,0,1,0,0,0,39,39.8,37.7,0.0,7.8
546,Luke,Harris,Harris,9,3,3,43,1.0,10,0,0,0,1,0,0,0,0,0,0,0,7,0.6,1.6,0.0,0.2
562,Manor,Solomon,Solomon,9,35,3,49,3.2,411,4,0,0,8,0,0,0,0,0,0,1,131,204.0,77.3,94.0,37.5
591,Terry,Ablade,Ablade,9,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
613,Layvin,Kurzawa,Kurzawa,9,2,2,43,0.7,136,0,0,0,4,0,0,0,1,0,0,0,13,20.2,4.5,0.0,2.5
614,Willian,Borges da Silva,Willian,9,80,3,55,3.8,1620,3,4,8,14,0,0,0,2,0,0,7,301,298.6,489.2,357.0,114.5
618,Carlos Vinícius,Alves Morais,Vinícius,9,41,4,54,2.0,735,2,1,0,14,0,0,0,3,0,0,5,108,111.4,92.4,260.0,45.9
636,Stefan,Parkes,Parkes,9,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
641,Martial,Godo,Godo,9,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
667,Kristian,Sekularac,Sekularac,9,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
726,Sasa,Lukic,Lukic,9,7,3,45,1.2,223,0,0,0,5,0,0,0,1,0,0,0,32,21.2,11.1,16.0,4.7
747,George,Wickens,Wickens,9,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
750,Charlie,Robinson,C.Robinson,9,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
248,Kasper,Schmeichel,Schmeichel,10,0,1,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
249,Jonny,Evans,Evans,10,12,2,44,1.2,811,0,0,1,24,0,0,0,0,0,0,0,147,179.0,20.3,35.0,23.4
250,Ryan,Bertrand,Bertrand,10,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
251,Marc,Albrighton,Albrighton,10,13,3,47,2.2,232,1,0,0,3,0,0,0,0,0,0,0,57,76.8,95.2,43.0,21.4
252,Nampalys,Mendy,Mendy,10,27,3,43,1.7,721,1,0,0,12,0,0,0,1,0,0,1,134,115.2,41.9,20.0,17.8
253,Jannik,Vestergaard,Vestergaard,10,0,2,38,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
254,Danny,Ward,Ward,10,91,1,39,3.5,2340,0,0,6,46,0,1,0,0,0,77,12,485,631.4,0.0,0.0,63.0
255,Jamie,Vardy,Vardy,10,60,4,91,2.0,1446,1,4,3,26,0,0,0,1,0,0,2,136,180.0,136.9,294.0,60.3
256,Ricardo,Barbosa Pereira,Ricardo,10,19,2,43,2.4,384,1,1,0,9,0,0,0,1,0,0,2,94,134.4,89.6,25.0,24.9
257,Daniel,Amartey,Amartey,10,51,2,40,2.5,1608,0,0,5,27,0,0,0,1,0,0,4,328,358.4,79.8,50.0,48.9
258,Timothy,Castagne,Castagne,10,92,2,43,3.1,2625,1,4,7,50,0,0,0,3,0,0,9,506,568.6,339.5,239.0,115.0
259,Youri,Tielemans,Tielemans,10,69,3,61,2.9,1766,3,2,5,37,0,0,1,3,0,0,5,365,426.0,389.8,169.0,98.6
260,Ayoze,Pérez,Pérez,10,19,3,47,2.4,378,0,2,1,5,0,0,0,0,0,0,0,69,65.2,151.0,92.0,30.9
261,James,Maddison,Maddison,10,113,3,81,4.7,1984,9,6,4,42,0,0,0,8,0,0,8,439,624.2,778.7,638.0,204.5
262,Kelechi,Iheanacho,Iheanacho,10,66,4,59,2.8,826,4,4,0,21,0,0,0,0,0,0,7,182,255.6,192.9,354.0,78.8
263,Hamza,Choudhury,Choudhury,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
264,Harvey,Barnes,Barnes,10,113,3,67,4.0,2286,10,2,6,40,0,0,0,2,0,0,0,295,483.4,256.7,781.0,152.1
265,Wilfred,Ndidi,Ndidi,10,32,3,48,1.5,1411,0,0,0,34,0,0,0,4,0,0,0,209,246.0,67.1,43.0,35.3
266,Kiernan,Dewsbury-Hall,Dewsbury-Hall,10,77,3,49,2.8,2176,2,3,6,41,0,0,0,3,1,0,5,331,433.8,512.1,224.0,117.3
267,Çaglar,Söyüncü,Söyüncü,10,2,2,42,0.7,168,0,0,0,4,0,0,0,2,0,0,0,28,36.2,11.0,5.0,5.2
268,James,Justin,Justin,10,45,2,41,3.2,1252,0,2,5,25,0,0,0,0,0,0,2,263,208.4,138.8,40.0,38.7
269,Boubakary,Soumaré,Soumaré,10,30,3,44,1.6,1009,0,0,5,17,0,0,0,5,0,0,0,174,160.0,98.5,1.0,26.2
270,Luke,Thomas,Thomas,10,19,2,39,1.6,764,0,1,1,16,1,0,0,1,0,0,0,143,115.0,55.3,10.0,18.0
271,Patson,Daka,Daka,10,60,4,56,2.5,960,4,3,5,22,0,0,0,2,0,0,3,204,254.8,173.2,348.0,76.8
273,Lewis,Brunt,Brunt,10,1,2,39,1.0,22,0,0,0,1,0,0,0,0,0,0,0,4,2.2,1.0,0.0,0.3
548,Daniel,Iversen,Iversen,10,10,1,38,2.0,450,0,0,0,9,1,0,0,0,0,19,0,75,125.8,0.0,0.0,12.5
549,Dennis,Praet,Praet,10,30,3,48,1.7,566,1,1,2,7,0,0,0,1,0,0,0,102,90.6,50.8,57.0,19.8
581,Alex,Smithies,Smithies,10,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
612,Wout,Faes,Faes,10,53,2,42,2.2,2156,0,1,6,38,2,0,0,4,1,0,3,408,523.4,92.7,79.0,69.5
