player_id,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
494,289,16,0,False,2023-04-01T14:00:00Z,1.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1707,101777,0,1707
494,300,6,0,True,2023-04-08T14:00:00Z,1.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-888,100989,0,888
494,310,4,0,True,2023-04-15T14:00:00Z,2.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-793,100194,0,793
503,5,11,0,False,2022-08-06T14:00:00Z,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,168063,0,0
503,20,9,0,True,2022-08-13T14:00:00Z,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-59604,109183,1141,60745
503,29,18,1,False,2022-08-20T11:30:00Z,1.0,0.0,3,57,0,0,0,0,0,0,0,0,0,0,0,13,10.8,51.8,0.0,6.3,1,0.00,0.09,0.09,0.53,49,-43339,67449,298,43637
503,40,15,2,True,2022-08-28T13:00:00Z,1.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,9,14.8,11.8,8.0,3.5,1,0.03,0.02,0.05,1.61,49,-6903,62964,2499,9402
503,42,3,3,False,2022-08-31T18:30:00Z,0.0,0.0,5,90,0,0,1,0,0,0,0,0,0,0,0,17,25.6,43.5,28.0,9.7,1,0.36,0.16,0.52,0.42,49,-4326,59502,2089,6415
503,60,17,2,True,2022-09-03T14:00:00Z,1.0,0.0,6,90,0,0,1,0,0,0,0,1,0,0,0,13,12.8,4.2,0.0,1.7,1,0.00,0.01,0.01,1.20,49,-2875,57602,2606,5481
503,80,13,2,True,2022-09-17T11:30:00Z,0.0,3.0,8,90,0,0,0,3,0,0,0,0,0,0,0,10,16.0,5.0,8.0,2.9,1,0.04,0.01,0.05,1.06,49,-1617,52997,560,2177
503,90,19,1,False,2022-10-01T16:30:00Z,2.0,0.0,9,90,0,0,0,2,0,0,0,1,0,0,0,11,8.2,15.1,0.0,2.3,1,0.00,0.03,0.03,0.92,48,-1558,52478,1977,3535
503,94,6,2,False,2022-10-08T14:00:00Z,3.0,0.0,10,90,0,0,0,3,0,0,0,0,0,0,0,23,27.8,31.7,7.0,6.7,1,0.14,0.21,0.35,1.91,48,-2146,50707,2198,4344
503,110,16,3,True,2022-10-15T14:00:00Z,1.0,0.0,11,81,0,0,1,0,0,0,0,0,0,0,0,12,14.8,31.1,0.0,4.6,1,0.00,0.04,0.04,1.21,48,-1013,50009,1843,2856
503,115,7,1,False,2022-10-18T19:15:00Z,2.0,1.0,12,32,0,0,0,1,0,0,0,0,0,0,0,9,5.6,1.8,6.0,1.3,0,0.15,0.02,0.17,0.59,48,-924,48455,919,1843
503,130,10,2,True,2022-10-23T13:00:00Z,0.0,4.0,13,80,0,0,0,4,0,0,0,0,0,0,0,18,9.8,70.4,2.0,8.2,1,0.04,0.34,0.38,0.85,48,-1573,47853,698,2271
503,133,4,1,False,2022-10-29T14:00:00Z,1.0,1.0,14,49,0,0,0,1,0,0,0,0,0,0,0,5,7.2,22.0,8.0,3.7,0,0.05,0.02,0.07,1.20,48,-2131,45817,773,2904
503,150,5,2,True,2022-11-05T15:00:00Z,2.0,3.0,15,90,0,0,0,3,0,0,0,0,0,0,0,10,6.8,1.3,0.0,0.8,1,0.00,0.01,0.01,1.57,47,-2192,43773,656,2848
503,160,1,2,True,2022-11-12T19:45:00Z,0.0,2.0,16,67,0,0,0,1,0,0,0,0,0,0,0,10,4.2,3.0,0.0,0.7,1,0.00,0.06,0.06,1.68,47,-1756,42156,451,2207
503,166,8,5,False,2022-12-26T15:00:00Z,1.0,2.0,17,77,0,1,0,1,0,0,0,0,0,0,0,18,18.8,15.3,0.0,3.4,1,0.00,0.27,0.27,1.05,47,-1819,40555,2042,3861
503,180,14,3,True,2022-12-31T12:30:00Z,0.0,1.0,18,72,0,0,1,0,0,0,0,0,0,0,0,8,4.0,13.3,20.0,3.7,1,0.08,0.02,0.10,1.63,47,881,41672,1776,895
503,182,2,4,False,2023-01-04T20:00:00Z,1.0,1.0,19,58,0,1,0,0,0,0,0,0,0,0,0,16,20.6,26.3,0.0,4.7,1,0.00,0.04,0.04,0.13,47,-298,41395,733,1031
503,200,19,3,True,2023-01-14T15:00:00Z,1.0,0.0,20,72,0,0,1,0,0,0,0,0,0,0,0,16,10.2,35.9,8.0,5.4,1,0.04,0.07,0.11,0.47,47,233,41863,1767,1534
503,208,13,1,False,2023-01-22T14:00:00Z,3.0,0.0,21,45,0,0,0,2,0,0,0,0,0,0,0,6,9.6,20.0,1.0,3.1,0,0.02,0.09,0.11,1.87,47,-849,41021,479,1328
503,220,12,1,True,2023-02-04T15:00:00Z,3.0,0.0,22,30,0,0,0,0,0,0,0,0,0,0,0,4,5.8,0.7,0.0,0.7,0,0.00,0.00,0.00,0.71,47,-1444,39651,381,1825
503,229,17,1,False,2023-02-11T15:00:00Z,1.0,2.0,23,45,0,0,0,1,0,0,0,0,0,0,0,7,13.8,13.9,0.0,2.8,1,0.00,0.13,0.13,0.73,47,-571,39181,272,843
503,240,3,2,True,2023-02-18T15:00:00Z,0.0,1.0,24,69,0,0,0,1,0,0,0,0,0,0,0,13,5.8,42.8,4.0,5.3,1,0.06,0.09,0.15,0.87,47,-239,39028,470,709
503,244,9,1,False,2023-02-24T20:00:00Z,1.0,1.0,25,14,0,0,0,0,0,0,0,0,0,0,0,4,1.8,0.2,0.0,0.2,0,0.00,0.00,0.00,0.19,47,2773,44604,3783,1010
503,67,12,3,False,2023-03-01T20:00:00Z,2.0,0.0,25,63,0,0,1,0,0,0,0,0,0,0,0,8,10.6,2.1,19.0,3.2,1,0.10,0.03,0.13,1.09,47,2773,44604,3783,1010
503,260,18,1,True,2023-03-04T15:00:00Z,1.0,0.0,26,23,0,0,0,0,0,0,0,0,0,0,0,7,8.0,27.2,0.0,3.5,0,0.00,0.03,0.03,0.31,47,-1286,40594,165,1451
503,268,15,2,False,2023-03-12T16:30:00Z,2.0,1.0,27,74,0,0,0,1,0,0,0,0,0,0,0,8,17.0,15.8,17.0,5.0,1,0.07,0.05,0.12,1.83,47,-1455,39174,162,1617
503,280,11,1,True,2023-03-18T15:00:00Z,2.0,4.0,28,14,0,0,0,1,0,0,0,0,0,0,0,7,7.8,1.0,0.0,0.9,0,0.00,0.01,0.01,0.38,47,9,39515,508,499
503,289,16,0,False,2023-04-01T14:00:00Z,1.0,1.0,29,45,0,0,0,1,0,0,0,1,0,0,0,3,1.4,2.5,4.0,0.8,1,0.12,0.00,0.12,0.55,46,-753,38476,236,989
503,300,6,1,True,2023-04-08T14:00:00Z,1.0,0.0,30,26,0,0,0,0,0,0,0,0,0,0,0,3,3.6,1.3,0.0,0.5,0,0.00,0.00,0.00,0.50,46,-230,38361,342,572
503,310,4,1,True,2023-04-15T14:00:00Z,2.0,0.0,31,17,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.8,0.0,1.8,0,0.00,0.04,0.00,0.32,46,342,38755,771,429
516,5,11,1,False,2022-08-06T14:00:00Z,2.0,1.0,1,90,0,0,0,2,0,0,0,0,0,0,0,15,12.4,0.9,2.0,1.5,1,0.00,0.01,0.01,0.80,45,0,23857,0,0
516,20,9,8,True,2022-08-13T14:00:00Z,0.0,0.0,2,90,0,0,1,0,0,0,0,0,0,0,2,29,15.2,1.0,0.0,1.6,1,0.00,0.01,0.01,1.49,45,-269,27057,1647,1916
516,29,18,1,False,2022-08-20T11:30:00Z,1.0,0.0,3,90,0,0,0,1,0,0,0,1,0,0,0,8,14.0,1.7,2.0,1.8,1,0.00,0.01,0.01,1.68,45,7068,40486,10723,3655
516,40,15,2,True,2022-08-28T13:00:00Z,1.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,12,27.6,0.2,2.0,3.0,1,0.00,0.02,0.02,1.77,45,-141,42495,5257,5398
516,42,3,7,False,2022-08-31T18:30:00Z,0.0,0.0,5,90,0,0,1,0,0,0,0,0,0,0,1,28,21.8,22.9,0.0,4.5,1,0.00,0.04,0.04,0.42,45,4887,49757,8715,3828
516,60,17,9,True,2022-09-03T14:00:00Z,1.0,0.0,6,90,0,0,1,0,0,0,0,0,0,0,3,28,22.4,0.5,0.0,2.3,1,0.00,0.00,0.00,1.20,45,8480,61888,12928,4448
516,80,13,-3,True,2022-09-17T11:30:00Z,0.0,3.0,8,32,0,0,0,3,0,0,0,0,1,0,0,-4,7.6,0.1,0.0,0.8,1,0.00,0.00,0.00,1.56,45,33377,187376,46670,13293
516,90,19,0,False,2022-10-01T16:30:00Z,2.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-54191,119512,3843,58034
516,94,6,0,False,2022-10-08T14:00:00Z,3.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22469,98191,262,22731
516,110,16,0,True,2022-10-15T14:00:00Z,1.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10023,88665,216,10239
516,115,7,1,False,2022-10-18T19:15:00Z,2.0,1.0,12,90,0,0,0,2,0,0,0,0,0,0,0,12,26.2,0.3,0.0,2.7,1,0.00,0.00,0.00,1.20,45,-984,86481,2372,3356
516,130,10,0,True,2022-10-23T13:00:00Z,0.0,4.0,13,90,0,0,0,4,0,0,0,0,0,0,0,19,15.2,1.3,6.0,2.3,1,0.00,0.08,0.08,0.89,45,-1851,86953,1644,3495
516,133,4,2,False,2022-10-29T14:00:00Z,1.0,1.0,14,90,0,0,0,1,0,0,0,0,0,0,0,9,26.6,0.0,0.0,2.7,1,0.00,0.00,0.00,1.41,45,-3162,84103,1942,5104
516,150,5,0,True,2022-11-05T15:00:00Z,2.0,3.0,15,90,0,0,0,3,0,0,0,1,0,0,0,10,26.6,0.3,0.0,2.7,1,0.00,0.00,0.00,1.57,45,-2571,81776,1919,4490
516,160,1,1,True,2022-11-12T19:45:00Z,0.0,2.0,16,90,0,0,0,2,0,0,0,0,0,0,0,15,16.4,2.7,0.0,1.9,1,0.00,0.01,0.01,2.11,45,-5552,76399,439,5991
516,166,8,2,False,2022-12-26T15:00:00Z,1.0,2.0,17,90,0,0,0,1,0,0,0,0,0,0,0,15,23.8,1.4,0.0,2.5,1,0.00,0.00,0.00,1.73,44,-6891,70075,5824,12715
516,180,14,2,True,2022-12-31T12:30:00Z,0.0,1.0,18,90,0,0,0,1,0,0,0,0,0,0,0,13,20.8,0.0,4.0,2.5,1,0.03,0.00,0.03,1.99,44,-1240,69017,1176,2416
516,182,2,2,False,2023-01-04T20:00:00Z,1.0,1.0,19,90,0,0,0,1,0,0,0,0,0,0,0,15,21.4,0.9,2.0,2.4,1,0.00,0.01,0.01,1.61,44,-1096,68086,794,1890
516,200,19,6,True,2023-01-14T15:00:00Z,1.0,0.0,20,90,0,0,1,0,0,0,0,0,0,0,0,28,25.2,0.5,0.0,2.6,1,0.00,0.00,0.00,1.02,44,-1227,66967,1150,2377
516,208,13,1,False,2023-01-22T14:00:00Z,3.0,0.0,21,90,0,0,0,3,0,0,0,0,0,0,0,16,18.8,0.7,2.0,2.2,1,0.00,0.00,0.00,2.63,44,-269,66915,1072,1341
516,220,12,0,True,2023-02-04T15:00:00Z,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-950,66150,1180,2130
516,229,17,0,False,2023-02-11T15:00:00Z,1.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-834,65418,895,1729
516,240,3,0,True,2023-02-18T15:00:00Z,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-599,64953,1141,1740
516,244,9,0,False,2023-02-24T20:00:00Z,1.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1717,71919,4425,2708
516,67,12,0,False,2023-03-01T20:00:00Z,2.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,1717,71919,4425,2708
516,260,18,1,True,2023-03-04T15:00:00Z,1.0,0.0,26,45,0,0,0,0,0,0,0,0,0,0,0,5,20.2,0.5,0.0,2.1,0,0.00,0.00,0.00,0.67,44,-2963,63778,118,3081
516,268,15,1,False,2023-03-12T16:30:00Z,2.0,1.0,27,15,0,0,0,1,0,0,0,0,0,0,0,5,4.2,0.2,2.0,0.6,0,0.00,0.00,0.00,0.15,43,-1606,62225,228,1834
516,280,11,0,True,2023-03-18T15:00:00Z,2.0,4.0,28,45,0,0,0,3,0,0,0,0,0,0,0,10,10.4,1.3,7.0,1.9,0,0.06,0.01,0.07,1.15,43,-660,61651,335,995
516,289,16,0,False,2023-04-01T14:00:00Z,1.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1178,60383,182,1360
516,300,6,1,True,2023-04-08T14:00:00Z,1.0,0.0,30,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-652,59908,100,752
516,310,4,0,True,2023-04-15T14:00:00Z,2.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-410,59543,150,560
557,5,11,0,False,2022-08-06T14:00:00Z,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,37958,0,0
557,20,9,0,True,2022-08-13T14:00:00Z,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,2831,62806,5197,2366
557,29,18,0,False,2022-08-20T11:30:00Z,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3033,77767,7778,4745
557,40,15,0,True,2022-08-28T13:00:00Z,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,231,85175,5633,5402
557,42,3,0,False,2022-08-31T18:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3290,83130,1208,4498
557,60,17,0,True,2022-09-03T14:00:00Z,1.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2866,82142,1566,4432
557,80,13,0,True,2022-09-17T11:30:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-260,83122,886,1146
557,90,19,0,False,2022-10-01T16:30:00Z,2.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1212,81810,839,2051
557,94,6,0,False,2022-10-08T14:00:00Z,3.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-760,81508,1090,1850
557,110,16,0,True,2022-10-15T14:00:00Z,1.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1344,80505,425,1769
557,115,7,0,False,2022-10-18T19:15:00Z,2.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-976,79676,325,1301
557,130,10,0,True,2022-10-23T13:00:00Z,0.0,4.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1005,78955,237,1242
557,133,4,0,False,2022-10-29T14:00:00Z,1.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-808,78350,461,1269
557,150,5,0,True,2022-11-05T15:00:00Z,2.0,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-947,77550,297,1244
557,160,1,0,True,2022-11-12T19:45:00Z,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,4753,83931,6089,1336
557,166,8,0,False,2022-12-26T15:00:00Z,1.0,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,13485,98132,22510,9025
557,180,14,0,True,2022-12-31T12:30:00Z,0.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,1850,100912,3463,1613
557,182,2,0,False,2023-01-04T20:00:00Z,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-204,101098,1910,2114
557,200,19,0,True,2023-01-14T15:00:00Z,1.0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2621,107122,5002,2381
557,208,13,0,False,2023-01-22T14:00:00Z,3.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,592,105677,2717,2125
557,220,12,0,True,2023-02-04T15:00:00Z,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-3091,102948,1835,4926
557,229,17,0,False,2023-02-11T15:00:00Z,1.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-3447,99456,0,3447
557,240,3,0,True,2023-02-18T15:00:00Z,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-2496,97029,0,2496
557,244,9,0,False,2023-02-24T20:00:00Z,1.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-3329,92856,0,3329
557,67,12,0,False,2023-03-01T20:00:00Z,2.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-3329,92856,0,3329
557,260,18,0,True,2023-03-04T15:00:00Z,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1729,92052,0,1729
557,268,15,0,False,2023-03-12T16:30:00Z,2.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1736,90305,0,1736
557,280,11,0,True,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1379,88738,0,1379
557,289,16,0,False,2023-04-01T14:00:00Z,1.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1852,87031,0,1852
557,300,6,0,True,2023-04-08T14:00:00Z,1.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-722,86400,0,722
557,310,4,0,True,2023-04-15T14:00:00Z,2.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-676,85719,0,676
558,5,11,0,False,2022-08-06T14:00:00Z,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,40105,0,0
558,20,9,0,True,2022-08-13T14:00:00Z,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3171,60313,7523,4352
558,29,18,0,False,2022-08-20T11:30:00Z,1.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3591,73551,11722,8131
558,40,15,0,True,2022-08-28T13:00:00Z,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1119,81440,9663,8544
558,42,3,0,False,2022-08-31T18:30:00Z,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3088,80819,4702,7790
558,60,17,0,True,2022-09-03T14:00:00Z,1.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4876,77504,2082,6958
558,80,13,0,True,2022-09-17T11:30:00Z,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1224,75064,572,1796
558,90,19,0,False,2022-10-01T16:30:00Z,2.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1435,74323,1054,2489
558,94,6,0,False,2022-10-08T14:00:00Z,3.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1202,73743,1285,2487
558,110,16,1,True,2022-10-15T14:00:00Z,1.0,0.0,11,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,0,0.00,0.00,0.00,0.00,40,-1186,72992,915,2101
558,115,7,6,False,2022-10-18T19:15:00Z,2.0,1.0,12,90,0,1,0,2,0,0,0,0,0,0,2,30,38.2,16.8,2.0,5.7,1,0.00,0.08,0.08,1.20,39,5981,93768,8319,2338
558,130,10,0,True,2022-10-23T13:00:00Z,0.0,4.0,13,90,0,0,0,4,0,0,0,0,0,0,0,17,14.0,35.2,20.0,6.9,1,0.06,0.03,0.09,0.89,39,52114,137125,58557,6443
558,133,4,2,False,2022-10-29T14:00:00Z,1.0,1.0,14,90,0,0,0,1,0,0,0,0,0,0,0,9,13.0,15.5,0.0,2.9,1,0.00,0.05,0.05,1.41,39,24021,162863,32467,8446
558,150,5,1,True,2022-11-05T15:00:00Z,2.0,3.0,15,90,0,0,0,3,0,0,0,0,0,0,0,11,20.8,25.8,4.0,5.1,1,0.00,0.08,0.08,1.57,39,24535,191067,36141,11606
558,160,1,0,True,2022-11-12T19:45:00Z,0.0,2.0,16,90,0,0,0,2,0,0,0,1,0,0,0,11,18.4,5.3,20.0,4.4,1,0.07,0.08,0.15,2.11,39,35566,229294,47754,12188
558,166,8,1,False,2022-12-26T15:00:00Z,1.0,2.0,17,58,0,0,0,1,0,0,0,0,0,0,0,7,13.2,15.6,19.0,4.8,1,0.03,0.12,0.15,1.02,39,365564,597957,519508,153944
558,180,14,6,True,2022-12-31T12:30:00Z,0.0,1.0,18,72,0,0,1,0,0,0,0,0,0,0,0,17,2.4,15.1,2.0,2.0,1,0.00,0.02,0.02,1.63,39,12973,611465,25604,12631
558,182,2,2,False,2023-01-04T20:00:00Z,1.0,1.0,19,78,0,0,0,1,0,0,0,0,0,0,0,12,15.4,2.1,2.0,2.0,1,0.00,0.01,0.01,0.85,39,20551,633944,32861,12310
558,200,19,6,True,2023-01-14T15:00:00Z,1.0,0.0,20,82,0,0,1,0,0,0,0,0,0,0,0,24,12.6,27.3,0.0,4.0,1,0.00,0.06,0.06,0.52,39,34305,679504,66074,31769
558,208,13,1,False,2023-01-22T14:00:00Z,3.0,0.0,21,80,0,0,0,3,0,0,0,0,0,0,0,11,13.6,5.8,1.0,2.0,1,0.01,0.01,0.02,2.63,39,26882,699587,48082,21200
558,220,12,0,True,2023-02-04T15:00:00Z,3.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,19921,722025,56501,36580
558,229,17,1,False,2023-02-11T15:00:00Z,1.0,2.0,23,45,0,0,0,0,0,0,0,0,0,0,0,8,7.6,4.9,0.0,1.3,0,0.00,0.05,0.05,0.41,39,-16898,705981,16124,33022
558,240,3,2,True,2023-02-18T15:00:00Z,0.0,1.0,24,61,0,0,0,1,0,0,0,0,0,0,0,15,4.4,16.5,0.0,2.1,1,0.00,0.04,0.04,0.87,39,-12084,694456,12179,24263
558,244,9,2,False,2023-02-24T20:00:00Z,1.0,1.0,25,90,0,0,0,1,0,0,0,0,0,0,0,7,5.8,6.5,4.0,1.6,1,0.00,0.02,0.02,0.47,39,9700,722713,42952,33252
558,67,12,1,False,2023-03-01T20:00:00Z,2.0,0.0,25,23,0,0,0,0,0,0,0,0,0,0,0,5,1.6,4.3,0.0,0.6,1,0.00,0.02,0.02,0.36,39,9700,722713,42952,33252
558,260,18,0,True,2023-03-04T15:00:00Z,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-183297,521369,4677,187974
558,268,15,0,False,2023-03-12T16:30:00Z,2.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-111059,409461,953,112012
558,280,11,0,True,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,38,-75240,317250,1288,76528
558,289,16,1,False,2023-04-01T14:00:00Z,1.0,1.0,29,25,0,0,0,0,0,0,0,0,0,0,0,3,5.8,1.0,0.0,0.7,0,0.00,0.00,0.00,0.33,38,-26113,310276,8174,34287
558,300,6,0,True,2023-04-08T14:00:00Z,1.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,38,5058,317283,12195,7137
