player_id,first_name,second_name,web_name,team_id,total_points,position_id,now_cost,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
562,Cody,Drameh,Drameh,10,0,2,39,0.0,126,0,0,0,6,0,0,0,1,0,0,0,14,20.0,16.5,4.0,4.0
563,Charlie,Cresswell,Cresswell,10,4,2,40,0.8,140,0,0,0,4,0,0,0,1,0,0,0,19,29.2,0.6,4.0,3.3
576,Liam,McCarron,McCarron,10,1,3,44,1.0,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
577,Joe,Gelhardt,Gelhardt,10,43,4,47,2.1,733,2,4,1,25,0,0,0,4,0,0,3,129,148.0,117.0,412.0,67.2
600,Nohan,Kenneh,Kenneh,10,-1,3,44,0.0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,0.0,0.0,0.0
601,Stuart,McKinstry,McKinstry,10,1,3,43,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0
608,Leo Fuhr,Hjelde,Hjelde,10,2,2,40,1.0,148,0,0,0,5,0,0,0,0,0,0,0,29,45.6,12.8,2.0,6.1
624,Lewis,Bate,Bate,10,3,3,45,1.0,145,0,0,0,4,0,0,0,0,0,0,0,4,5.4,2.8,1.0,0.8
631,Jack,Jenkins,Jenkins,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
657,Kris,Moore,Moore,10,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
658,Archie,Gray,Gray,10,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
221,James,Milner,Milner,11,38,3,49,1.6,844,0,1,4,6,0,0,0,2,0,0,1,196,233.2,332.8,78.0,64.5
222,Jordan,Henderson,Henderson,11,110,3,49,3.1,2592,2,5,15,22,0,0,0,3,0,0,9,507,487.4,659.5,247.0,139.2
223,Adrián,San Miguel del Castillo,Adrián,11,0,1,43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
224,Joel,Matip,Matip,11,170,2,53,5.5,2790,3,3,17,21,0,0,0,2,0,0,20,763,711.4,195.3,509.0,141.7
225,Thiago,Alcántara do Nascimento,Thiago,11,69,3,53,2.8,1527,1,4,11,7,0,0,0,2,0,0,3,338,420.0,426.2,283.0,113.3
226,Xherdan,Shaqiri,Shaqiri,11,0,3,59,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
227,Alex,Oxlade-Chamberlain,Chamberlain,11,42,3,58,2.5,777,2,1,3,7,0,0,0,0,0,0,2,148,162.8,170.0,208.0,54.0
228,Roberto,Firmino,Firmino,11,62,4,87,3.1,980,5,4,5,9,0,0,0,3,0,0,5,270,337.2,248.4,497.0,108.3
229,Virgil,van Dijk,van Dijk,11,183,2,68,5.4,3060,3,3,21,21,0,0,0,3,0,0,13,803,726.4,150.3,455.0,133.1
230,Sadio,Mané,Mané,11,183,3,118,5.4,2818,16,5,17,24,0,0,0,5,0,0,10,526,814.4,640.8,1585.0,303.9
231,Alisson,Ramses Becker,Alisson,11,176,1,61,4.9,3240,0,1,20,24,1,0,0,0,0,75,15,782,721.4,10.0,0.0,73.1
232,Fabio Henrique,Tavares,Fabinho,11,97,3,54,3.3,2311,5,1,15,18,0,0,0,7,0,0,7,438,501.8,282.2,310.0,109.4
233,Mohamed,Salah,Salah,11,265,3,131,7.6,2758,23,14,17,22,0,0,1,1,0,0,29,756,1241.0,875.9,2230.0,434.8
234,Andrew,Robertson,Robertson,11,186,2,73,6.4,2537,3,11,17,20,0,0,0,5,1,0,23,770,708.2,900.7,372.0,198.3
235,Divock,Origi,Origi,11,22,4,48,3.1,126,3,0,0,0,0,0,0,0,0,0,3,87,104.6,6.6,165.0,27.4
236,Takumi,Minamino,Minamino,11,28,3,51,2.5,178,3,0,0,1,0,0,0,1,0,0,2,89,117.4,33.8,104.0,25.4
237,Trent,Alexander-Arnold,Alexander-Arnold,11,208,2,84,6.5,2853,2,12,18,22,0,0,0,2,0,0,32,864,865.2,1449.1,515.0,283.2
238,Joseph,Gomez,Gomez,11,22,2,47,2.8,330,0,1,2,3,0,0,0,2,0,0,2,92,76.6,64.0,13.0,15.4
239,Naby,Keita,Keita,11,65,3,50,2.8,1169,3,2,8,6,0,0,0,3,0,0,4,262,302.0,243.8,258.0,80.5
240,Diogo,Jota,Jota,11,175,3,83,5.0,2357,15,7,14,19,0,0,0,3,0,0,8,483,736.8,538.2,1379.0,264.5
241,Nathaniel,Phillips,Phillips,11,0,2,42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
242,Caoimhin,Kelleher,Kelleher,11,8,1,43,4.0,180,0,0,1,2,0,0,0,0,0,6,0,52,46.2,0.0,0.0,4.6
243,Ibrahima,Konaté,Konaté,11,33,2,51,3.0,990,0,0,4,10,0,0,0,2,0,0,0,208,213.4,21.0,20.0,25.4
244,Curtis,Jones,Jones,11,40,3,50,2.7,849,1,1,4,9,0,0,0,0,0,0,3,177,156.4,179.7,171.0,50.8
245,Konstantinos,Tsimikas,Tsimikas,11,42,2,37,3.2,874,0,2,4,6,0,0,0,3,0,0,2,202,214.4,401.1,141.0,75.8
246,Neco,Williams,N.Williams,11,4,2,38,4.0,7,0,1,0,0,0,0,0,0,0,0,0,17,18.2,11.1,2.0,3.1
247,Rhys,Williams,R.Williams,11,0,2,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
248,Ben,Davies,Davies,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
506,Harvey,Elliott,Elliott,11,12,3,53,2.0,344,0,0,2,2,0,0,0,0,0,0,0,52,43.2,133.5,102.0,27.9
553,Ben,Woodburn,Woodburn,11,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
620,Tyler,Morton,Morton,11,1,3,45,0.5,65,0,0,0,1,0,0,0,1,0,0,0,4,2.8,2.4,0.0,0.6
625,Kaide,Gordon,Gordon,11,1,3,45,1.0,8,0,0,0,0,0,0,0,0,0,0,0,-3,4.0,0.6,9.0,1.4
626,Conor,Bradley,Bradley,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
627,Owen,Beck,Beck,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
656,Marcelo,de Araújo Pitaluga Filho,Pitaluga,11,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
660,Jarell,Quansah,Quansah,11,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
696,Luis,Díaz,Luis Díaz,11,64,3,81,4.9,957,4,3,6,4,0,0,0,0,0,0,6,227,289.4,288.0,578.0,115.7
33,Jack,Grealish,Grealish,12,86,3,75,3.3,1910,3,3,15,8,0,0,0,3,0,0,2,359,394.4,730.6,923.0,204.8
249,Kyle,Walker,Walker,12,85,2,54,4.2,1755,0,2,10,14,0,0,0,1,0,0,5,403,274.2,247.8,110.0,63.2
250,Ilkay,Gündogan,Gündogan,12,124,3,71,4.6,1851,8,5,14,10,0,0,0,1,0,0,10,488,549.2,613.8,798.0,196.3
251,Kevin,De Bruyne,De Bruyne,12,196,3,121,6.5,2196,15,8,13,22,0,0,0,2,0,0,33,732,1005.8,1222.0,880.0,311.0
252,John,Stones,Stones,12,70,2,52,5.0,1117,1,0,9,6,0,0,0,0,0,0,4,290,219.8,79.7,145.0,44.4
253,Benjamin,Mendy,Mendy,12,3,2,52,3.0,78,0,0,0,1,0,0,0,0,0,0,1,22,15.2,29.1,2.0,4.6
254,Riyad,Mahrez,Mahrez,12,135,3,86,4.8,1485,11,7,7,14,0,0,1,0,0,0,12,477,616.8,631.6,842.0,208.7
255,Raheem,Sterling,Sterling,12,163,3,105,5.4,2121,13,7,13,17,0,0,1,1,0,0,15,468,730.8,613.2,1188.0,253.4
256,João Pedro Cavaco,Cancelo,Cancelo,12,201,2,72,5.6,3227,1,11,19,25,0,0,0,7,0,0,27,829,796.0,786.9,851.0,243.6
257,Ederson,Santana de Moraes,Ederson,12,155,1,62,4.2,3330,0,0,20,26,0,0,0,3,0,60,4,701,561.2,0.0,0.0,56.1
258,Nathan,Aké,Aké,12,54,2,47,3.9,919,2,0,5,3,0,0,0,0,0,0,0,234,245.0,58.9,75.0,37.9
259,Aymeric,Laporte,Laporte,12,160,2,60,4.8,2830,4,2,18,24,0,0,0,5,1,0,8,714,660.0,201.0,348.0,120.7
260,Zack,Steffen,Steffen,12,7,1,44,7.0,90,0,0,1,0,0,0,0,0,0,2,1,29,23.0,0.0,0.0,2.3
261,Bernardo Mota,Veiga de Carvalho e Silva,Bernardo,12,155,3,70,4.4,2856,8,8,16,23,0,0,0,6,0,0,15,663,739.4,876.1,958.0,257.9
262,Rúben Santos,Gato Alves Dias,Dias,12,141,2,62,4.9,2401,2,5,14,18,0,0,0,5,0,0,12,622,581.2,225.2,268.0,107.6
263,Gabriel Fernando,de Jesus,Jesus,12,120,4,86,4.3,1871,8,8,11,15,0,0,0,1,0,0,16,488,567.4,530.9,1126.0,222.3
264,Oleksandr,Zinchenko,Zinchenko,12,59,2,53,3.9,1044,0,4,5,9,0,0,0,0,0,0,4,284,259.4,282.1,111.0,65.4
265,Phil,Foden,Foden,12,137,3,79,4.9,2125,9,6,13,16,0,0,0,1,0,0,11,483,580.8,716.4,954.0,225.5
266,Rodrigo,Hernandez,Rodrigo,12,127,3,55,3.8,2884,7,2,17,22,0,0,0,5,0,0,9,618,758.2,541.4,444.0,174.8
268,Ferran,Torres,Torres,12,26,3,67,6.5,303,2,1,3,1,0,0,0,0,0,0,2,65,88.6,30.0,204.0,32.3
453,Fernando,Luiz Rosa,Fernandinho,12,45,3,47,2.4,956,2,1,3,12,0,0,0,1,0,0,2,209,224.8,177.2,154.0,55.7
507,Cole,Palmer,Palmer,12,9,3,45,2.2,121,0,1,1,0,0,0,0,0,0,0,0,29,11.0,30.8,60.0,10.2
508,Samuel,Edozie,Edozie,12,0,3,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
566,Tommy,Doyle,Doyle,12,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
593,Scott,Carson,Carson,12,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
603,Luke,Mbete,Mbete,12,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
604,Joshua,Wilson-Esbrand,Wilson-Esbrand,12,0,2,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
605,Romeo,Lavia,Lavia,12,0,3,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
615,Cieran,Slicker,Slicker,12,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
629,James,McAtee,McAtee,12,2,3,44,1.0,18,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0
651,Conrad,Egan-Riley,Egan-Riley,12,1,2,40,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.0,0.0,0.2
663,Kayky da Silva,Chagas,Kayky,12,1,4,50,1.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0
704,Liam,Delap,Delap,12,1,4,45,1.0,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0,0.1
269,Edinson,Cavani,Cavani,13,34,4,84,2.3,760,2,1,1,10,0,0,0,0,0,0,2,105,115.0,98.3,304.0,51.9
270,David,de Gea,de Gea,13,132,1,50,3.5,3420,0,0,8,57,0,2,0,0,0,127,7,667,965.8,0.3,0.0,96.1
271,Nemanja,Matic,Matic,13,52,3,43,2.3,1375,0,4,2,26,0,0,0,3,0,0,3,271,302.6,216.9,45.0,56.5
272,Paul,Pogba,Pogba,13,65,3,74,3.2,1347,1,9,2,22,0,0,0,7,1,0,6,254,332.6,355.1,328.0,101.4
273,Harry,Maguire,Maguire,13,69,2,54,2.3,2513,1,0,7,43,1,0,0,7,1,0,4,451,571.0,77.2,316.0,96.5
274,Frederico,Rodrigues de Paula Santos,Fred,13,93,3,49,3.3,2026,4,5,7,31,1,0,0,5,0,0,8,426,587.4,409.1,201.0,119.8
275,Luke,Shaw,Shaw,13,46,2,50,2.3,1600,0,3,3,24,0,0,0,8,0,0,3,276,292.0,586.1,54.0,93.3
276,Jesse,Lingard,Lingard,13,29,3,67,1.8,354,2,0,0,13,0,0,0,1,0,0,1,105,115.8,109.5,102.0,32.7
277,Bruno Miguel,Borges Fernandes,Fernandes,13,151,3,116,4.2,3110,10,7,8,54,0,0,2,10,0,0,15,626,906.6,1291.9,910.0,311.2
278,Anthony,Martial,Martial,13,14,4,76,1.8,207,1,0,0,3,0,0,0,0,0,0,2,40,40.4,17.5,91.0,14.6
279,Alex Nicolao,Telles,Telles,13,67,2,49,3.2,1658,0,4,5,26,0,0,0,1,0,0,6,345,399.6,455.6,103.0,95.9
280,Dean,Henderson,Henderson,13,0,1,47,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
281,Marcus,Rashford,Rashford,13,63,3,94,2.5,1224,4,2,2,28,0,0,0,2,0,0,0,171,233.8,155.4,406.0,79.4
283,Axel,Tuanzebe,Tuanzebe,13,14,2,44,1.6,505,0,0,1,10,0,0,0,1,0,0,0,86,71.2,1.1,43.0,11.5
284,Victor,Lindelöf,Lindelöf,13,66,2,48,2.4,2353,0,2,6,47,0,0,0,4,0,0,4,471,449.0,76.3,66.0,59.3
285,Scott,McTominay,McTominay,13,68,3,54,2.3,2386,1,2,8,37,0,0,0,9,0,0,2,346,478.4,325.1,297.0,110.1
286,Eric,Bailly,Bailly,13,2,2,49,0.5,216,0,0,0,4,1,0,0,1,0,0,0,22,36.0,1.0,0.0,3.7
288,Aaron,Wan-Bissaka,Wan-Bissaka,13,41,2,51,2.0,1793,0,0,3,35,0,0,0,2,0,0,3,329,371.8,237.0,123.0,73.3
289,Mason,Greenwood,Greenwood,13,71,3,71,3.9,1269,5,2,3,18,0,0,0,1,0,0,7,232,292.2,266.1,516.0,107.3
459,Juan,Mata,Mata,13,10,3,47,1.4,230,0,0,1,4,0,0,0,0,0,0,0,50,33.8,53.9,57.0,14.5
485,Jadon,Sancho,Sancho,13,91,3,89,3.1,1894,3,4,6,28,0,0,0,0,0,0,9,362,363.2,596.7,549.0,150.9
509,Tom,Heaton,Heaton,13,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
510,José Diogo,Dalot Teixeira,Dalot,13,54,2,42,2.2,1797,0,0,5,29,0,0,0,4,0,0,5,382,411.0,286.1,126.0,82.2
511,Andreas,Pereira,Pereira,13,0,3,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
512,Anthony,Elanga,Elanga,13,59,3,48,2.8,1208,2,3,4,17,0,0,0,0,0,0,2,193,206.2,172.1,303.0,68.2
555,Raphaël,Varane,Varane,13,75,2,55,3.4,1829,1,1,5,22,0,0,0,0,0,0,9,378,402.4,60.0,119.0,58.5
579,Cristiano Ronaldo,dos Santos Aveiro,Ronaldo,13,159,4,122,5.3,2454,18,3,8,41,0,0,0,8,0,0,29,608,800.4,421.9,1535.0,274.6
632,Phil,Jones,Jones,13,4,2,45,1.0,161,0,0,0,3,0,0,0,0,0,0,0,41,53.0,1.6,0.0,5.5
636,Amad,Diallo,Diallo,13,0,3,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
706,Hannibal,Mejbri,Mejbri,13,1,3,45,0.5,67,0,0,0,2,0,0,0,2,0,0,0,-2,4.2,4.4,9.0,1.7
723,Alejandro,Garnacho Ferreyra,Garnacho,13,2,3,45,1.0,12,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0
727,Shola,Shoretire,Shoretire,13,1,3,45,1.0,15,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1
728,Álvaro,Fernández,Álvaro Fernández,13,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
737,Charlie,Savage,Savage,13,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
19,Joseph,Willock,Willock,14,79,3,53,2.7,2037,2,3,6,37,0,0,0,0,0,0,3,248,320.4,243.2,449.0,101.3
39,Matt,Targett,Targett,14,101,2,47,3.1,2871,1,2,9,47,1,0,0,3,0,0,7,530,587.4,635.1,184.0,140.7
58,Dan,Burn,Burn,14,92,2,44,3.2,2461,1,1,9,30,0,0,0,8,0,0,6,454,594.0,83.8,264.0,94.0
109,Chris,Wood,Wood,14,91,4,63,2.7,2694,5,0,6,41,0,0,0,1,0,0,8,228,274.8,265.4,784.0,130.5
291,Jonjo,Shelvey,Shelvey,14,63,3,53,2.6,1981,2,1,6,30,0,0,0,5,1,0,6,292,320.8,246.7,156.0,72.6
292,Matt,Ritchie,Ritchie,14,20,2,49,1.1,1333,0,2,0,37,0,0,0,5,0,0,0,207,226.0,420.4,92.0,74.0
293,Ciaran,Clark,Clark,14,14,2,44,1.1,1012,0,1,0,27,0,0,0,2,1,0,1,131,189.2,49.9,95.0,33.1
294,Karl,Darlow,Darlow,14,20,1,45,2.5,720,0,0,0,15,0,0,0,1,0,24,3,110,157.0,0.0,0.0,15.8
295,Martin,Dubravka,Dubravka,14,96,1,44,3.7,2340,0,0,8,35,0,0,0,1,0,73,9,465,590.8,20.0,0.0,61.1
296,Callum,Wilson,Wilson,14,75,4,71,4.2,1386,8,0,3,32,0,0,0,4,0,0,14,220,319.8,127.3,494.0,92.4
297,Jeff,Hendrick,Hendrick,14,8,3,48,2.7,69,1,0,0,3,0,0,0,0,0,0,0,25,38.8,12.1,9.0,6.0
298,Ryan,Fraser,Fraser,14,78,3,51,2.9,1459,2,5,5,23,0,0,0,3,0,0,8,263,250.2,428.1,324.0,99.2
299,Jamaal,Lascelles,Lascelles,14,47,2,44,1.8,2055,1,1,3,44,2,0,0,5,0,0,2,284,418.4,46.4,280.0,74.2
300,Dwight,Gayle,Gayle,14,7,4,52,0.9,34,0,0,0,0,0,0,0,1,0,0,0,22,4.2,24.2,13.0,4.1
301,Paul,Dummett,Dummett,14,7,2,45,2.3,197,0,0,1,1,0,0,0,2,0,0,0,28,24.2,1.9,0.0,2.6
302,Javier,Manquillo,Manquillo,14,38,2,39,2.0,1258,1,3,1,27,0,0,0,5,0,0,0,206,244.2,65.4,64.0,37.7
303,Emil,Krafth,Krafth,14,58,2,43,2.9,1636,0,1,6,20,0,0,0,5,0,0,3,262,270.4,102.7,54.0,42.9
304,Jacob,Murphy,Murphy,14,62,3,46,1.9,1457,1,4,2,35,0,0,0,4,0,0,0,215,267.8,282.0,281.0,82.8
305,Fabian,Schär,Schär,14,88,2,41,3.5,2158,2,2,6,32,0,0,0,4,0,0,10,383,465.2,115.9,234.0,81.7
306,Isaac,Hayden,Hayden,14,28,3,45,2.0,1000,1,0,0,25,0,0,0,5,0,0,3,124,187.6,33.6,66.0,28.3
307,Allan,Saint-Maximin,Saint-Maximin,14,116,4,67,3.3,2804,5,7,9,54,0,0,0,6,0,0,15,394,575.8,671.5,862.0,211.3
308,Miguel,Almirón,Almirón,14,59,3,50,2.0,1706,1,0,6,32,0,0,0,2,0,0,0,228,227.2,240.9,347.0,81.8
309,Sean,Longstaff,S.Longstaff,14,48,3,43,2.0,1458,1,1,2,29,0,0,0,1,0,0,1,206,246.0,116.6,93.0,45.7
310,Joelinton Cássio,Apolinário de Lira,Joelinton,14,83,4,59,2.4,2554,4,2,7,46,0,0,0,8,0,0,7,323,529.6,386.6,583.0,149.5
311,Jamal,Lewis,Lewis,14,10,2,42,2.0,261,0,0,1,4,0,0,0,1,0,0,0,39,39.4,13.8,2.0,5.6
312,Matthew,Longstaff,M.Longstaff,14,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
465,Federico,Fernández,Fernández,14,11,2,43,1.6,521,0,1,0,12,0,0,0,0,0,0,0,91,129.4,13.8,69.0,21.2
513,Freddie,Woodman,Woodman,14,9,1,43,2.2,360,0,0,0,12,0,1,0,0,0,10,0,64,89.4,0.0,0.0,9.0
514,Mark,Gillespie,Gillespie,14,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
599,Joe,White,White,14,0,3,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
609,Elliot,Anderson,Anderson,14,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
678,Kieran,Trippier,Trippier,14,28,2,49,4.7,429,2,0,1,5,0,0,0,0,0,0,3,101,164.8,128.3,14.0,30.8
697,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,14,67,3,50,3.9,1031,5,1,4,13,0,0,0,4,0,0,11,245,407.6,190.9,323.0,92.3
707,Lucas,De Bolle,De Bolle,14,0,3,44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
145,Billy,Gilmour,Gilmour,15,49,3,43,2.0,1852,0,1,2,52,0,0,0,2,0,0,1,283,280.2,458.7,134.0,87.2
290,Brandon,Williams,Williams,15,36,2,39,1.4,2119,0,1,2,52,0,0,0,8,0,0,4,346,371.0,289.3,80.0,74.5
313,Michael,McGovern,McGovern,15,0,1,39,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
314,Tim,Krul,Krul,15,90,1,45,3.1,2610,0,0,5,62,1,0,0,1,0,106,11,527,799.8,13.4,0.0,81.4
315,Teemu,Pukki,Pukki,15,142,4,61,3.8,3253,11,3,6,79,0,0,0,4,0,0,19,441,527.6,367.7,1087.0,198.2
316,Marco,Stiepermann,Stiepermann,15,0,3,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
317,Lukas,Rupp,Rupp,15,23,3,44,1.2,759,0,0,0,16,0,0,0,0,0,0,0,112,89.4,129.6,117.0,33.5
318,Kenny,McLean,McLean,15,69,3,49,2.2,2707,1,0,6,62,0,0,0,3,0,0,0,308,346.6,184.9,355.0,88.8
319,Grant,Hanley,Hanley,15,71,2,44,2.2,2897,1,0,6,70,0,0,0,2,0,0,4,508,762.8,74.7,226.0,106.5
320,Onel,Hernández,Hernández,15,0,3,49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
321,Sam,Byram,Byram,15,20,2,44,1.3,1023,0,0,2,27,0,0,0,3,0,0,0,163,216.4,58.0,121.0,39.7
322,Jordan,Hugill,Hugill,15,0,4,54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
323,Kieran,Dowell,Dowell,15,41,3,51,2.2,905,1,1,2,24,0,0,0,0,0,0,1,122,133.8,246.2,80.0,45.7
324,Christoph,Zimmermann,Zimmermann,15,0,2,44,0.0,156,0,0,0,8,0,0,0,0,0,0,0,16,24.8,0.8,11.0,3.7
325,Todd,Cantwell,Cantwell,15,10,3,53,1.2,438,0,0,0,15,0,0,0,2,0,0,0,48,34.4,48.5,20.0,10.3
326,Max,Aarons,Aarons,15,55,2,43,1.6,2879,0,2,4,69,1,0,0,8,0,0,2,413,511.4,318.2,184.0,100.9
327,Jacob,Sørensen,Sørensen,15,9,2,43,0.9,600,0,0,0,18,0,0,0,0,0,0,0,92,112.2,13.5,88.0,21.5
328,Przemyslaw,Placheta,Placheta,15,18,3,47,1.5,499,0,0,1,12,0,0,0,1,0,0,0,60,61.0,77.2,139.0,27.9
329,Adam,Idah,Idah,15,36,4,48,2.1,617,1,2,1,11,0,0,0,0,0,0,3,107,120.2,84.0,187.0,38.5
330,Josh,Martin,Martin,15,0,3,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
331,Andrew,Omobamidele,Omobamidele,15,14,2,39,2.8,381,1,0,0,9,0,0,0,1,0,0,3,74,126.4,5.7,35.0,16.8
448,Angus,Gunn,Gunn,15,31,1,40,3.4,810,0,0,1,22,0,1,0,0,0,35,3,177,305.4,0.0,0.0,30.6
449,Milot,Rashica,Rashica,15,70,3,52,2.3,2228,1,2,4,56,0,0,0,0,0,0,0,191,297.4,527.8,460.0,128.7
456,Ben,Gibson,Gibson,15,53,2,44,1.9,2494,0,0,6,57,0,0,0,3,1,0,0,412,549.8,46.7,139.0,73.8
457,Dimitris,Giannoulis,Giannoulis,15,39,2,44,2.2,1165,0,1,4,27,0,0,0,2,0,0,2,241,264.0,137.4,51.0,45.3
471,Pierre,Lees-Melou,Lees-Melou,15,70,3,48,2.1,2261,1,2,5,55,0,0,0,5,0,0,1,341,365.0,390.1,243.0,99.6
515,Bali,Mumba,Mumba,15,0,2,39,0.0,45,0,0,0,3,0,0,0,0,0,0,0,6,9.6,3.3,0.0,1.3
516,Joshua,Sargent,Sargent,15,60,4,54,2.3,1566,2,2,4,33,0,0,0,1,0,0,3,205,189.0,166.7,323.0,68.0
528,Christos,Tzolis,Tzolis,15,16,3,48,1.1,326,0,0,0,9,0,0,0,0,0,0,0,58,38.6,97.0,107.0,24.1
580,Ozan,Kabak,Kabak,15,18,2,43,1.6,923,0,0,2,25,0,0,0,2,0,0,0,137,166.2,23.9,65.0,25.6
581,Mathias,Normann,Normann,15,52,3,45,2.3,1643,1,2,4,40,0,0,0,6,0,0,3,206,273.6,209.8,112.0,59.2
643,Jonathan,Tomkinson,Tomkinson,15,0,2,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
648,Jonathan,Rowe,Rowe,15,16,3,44,1.2,208,0,1,0,5,0,0,0,0,0,0,0,39,42.0,62.1,48.0,15.2
649,Thomas,Dickson-Peters,Dickson-Peters,15,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
666,Jon,McCracken,McCracken,15,0,1,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
683,Liam,Gibbs,Gibbs,15,0,3,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
715,Abu,Kamara,Kamara,15,0,4,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
716,Tony,Springett,Springett,15,3,3,45,1.0,140,0,0,0,6,0,0,0,1,0,0,0,11,14.4,25.7,27.0,6.7
332,Theo,Walcott,Walcott,16,12,3,58,1.3,376,0,0,0,8,0,0,0,0,0,0,0,28,13.6,19.2,70.0,9.7
333,Fraser,Forster,Forster,16,57,1,44,3.0,1710,0,0,3,35,0,0,0,1,0,68,6,330,559.8,0.0,0.0,56.2
334,Alex,McCarthy,McCarthy,16,55,1,43,3.2,1530,0,0,5,27,0,0,0,1,0,44,3,286,334.4,10.0,0.0,34.5
335,Oriol,Romeu Vidal,Romeu,16,88,3,45,2.4,2890,2,2,7,52,0,0,0,9,0,0,6,487,540.6,525.2,247.0,131.5
